row,col,Trial,Location,Year,Experiment,rep,geno,yield
26,12,CM08,Coomalbidgup,2008,Coomalbidgup_CM08_2008,2,g148,2.16
23,12,CM08,Coomalbidgup,2008,Coomalbidgup_CM08_2008,2,g003,2.506
13,4,ER08,Eradu,2008,Eradu_ER08_2008,1,g026,2.097
1,4,ER08,Eradu,2008,Eradu_ER08_2008,1,g097,1.511
9,4,ER08,Eradu,2008,Eradu_ER08_2008,1,g111,1.691
8,4,ER08,Eradu,2008,Eradu_ER08_2008,1,g001,2.017
17,4,ER08,Eradu,2008,Eradu_ER08_2008,1,g033,1.567
28,4,ER08,Eradu,2008,Eradu_ER08_2008,1,empty,NA
4,4,ER08,Eradu,2008,Eradu_ER08_2008,1,g137,1.748
21,4,ER08,Eradu,2008,Eradu_ER08_2008,1,g056,1.629
6,4,ER08,Eradu,2008,Eradu_ER08_2008,1,g025,1.206
20,4,ER08,Eradu,2008,Eradu_ER08_2008,1,g105,2.004
15,4,ER08,Eradu,2008,Eradu_ER08_2008,1,g087,1.36
18,4,ER08,Eradu,2008,Eradu_ER08_2008,1,g096,1.56
16,4,ER08,Eradu,2008,Eradu_ER08_2008,1,g038,0.76
12,4,ER08,Eradu,2008,Eradu_ER08_2008,1,g002,2.007
26,4,ER08,Eradu,2008,Eradu_ER08_2008,1,g102,1.337
14,4,ER08,Eradu,2008,Eradu_ER08_2008,1,g034,1.364
5,4,ER08,Eradu,2008,Eradu_ER08_2008,1,empty,NA
23,4,ER08,Eradu,2008,Eradu_ER08_2008,1,g059,1.433
19,4,ER08,Eradu,2008,Eradu_ER08_2008,1,g133,1.681
2,4,ER08,Eradu,2008,Eradu_ER08_2008,1,g043,1.755
7,4,ER08,Eradu,2008,Eradu_ER08_2008,1,g148,1.263
27,4,ER08,Eradu,2008,Eradu_ER08_2008,1,g051,1.261
25,4,ER08,Eradu,2008,Eradu_ER08_2008,1,g006,2.063
24,4,ER08,Eradu,2008,Eradu_ER08_2008,1,g086,1.223
29,4,ER08,Eradu,2008,Eradu_ER08_2008,1,g110,2.225
10,4,ER08,Eradu,2008,Eradu_ER08_2008,1,empty,NA
3,4,ER08,Eradu,2008,Eradu_ER08_2008,1,empty,NA
11,4,ER08,Eradu,2008,Eradu_ER08_2008,1,g037,1.436
22,4,ER08,Eradu,2008,Eradu_ER08_2008,1,g095,1.728
13,8,ER08,Eradu,2008,Eradu_ER08_2008,2,g037,2.04
1,8,ER08,Eradu,2008,Eradu_ER08_2008,2,g026,1.876
9,8,ER08,Eradu,2008,Eradu_ER08_2008,2,g019,1.547
8,8,ER08,Eradu,2008,Eradu_ER08_2008,2,g066,1.557
17,8,ER08,Eradu,2008,Eradu_ER08_2008,2,g102,1.323
28,8,ER08,Eradu,2008,Eradu_ER08_2008,2,g127,1.749
4,8,ER08,Eradu,2008,Eradu_ER08_2008,2,g069,1.887
21,8,ER08,Eradu,2008,Eradu_ER08_2008,2,g065,1.683
6,8,ER08,Eradu,2008,Eradu_ER08_2008,2,g093,1.997
20,8,ER08,Eradu,2008,Eradu_ER08_2008,2,g158,1.252
15,8,ER08,Eradu,2008,Eradu_ER08_2008,2,g133,1.975
18,8,ER08,Eradu,2008,Eradu_ER08_2008,2,g051,1.715
16,8,ER08,Eradu,2008,Eradu_ER08_2008,2,g034,1.345
12,8,ER08,Eradu,2008,Eradu_ER08_2008,2,g014,1.913
26,8,ER08,Eradu,2008,Eradu_ER08_2008,2,g062,1.868
14,8,ER08,Eradu,2008,Eradu_ER08_2008,2,g163,1.448
5,8,ER08,Eradu,2008,Eradu_ER08_2008,2,g067,1.931
23,8,ER08,Eradu,2008,Eradu_ER08_2008,2,g111,1.976
19,8,ER08,Eradu,2008,Eradu_ER08_2008,2,g105,1.545
2,8,ER08,Eradu,2008,Eradu_ER08_2008,2,g160,1.619
7,8,ER08,Eradu,2008,Eradu_ER08_2008,2,g084,1.561
27,8,ER08,Eradu,2008,Eradu_ER08_2008,2,g085,1.149
25,8,ER08,Eradu,2008,Eradu_ER08_2008,2,g094,1.258
24,8,ER08,Eradu,2008,Eradu_ER08_2008,2,g135,1.513
29,8,ER08,Eradu,2008,Eradu_ER08_2008,2,g103,1.871
10,8,ER08,Eradu,2008,Eradu_ER08_2008,2,g058,1.483
3,8,ER08,Eradu,2008,Eradu_ER08_2008,2,g118,1.908
11,8,ER08,Eradu,2008,Eradu_ER08_2008,2,g134,1.589
22,8,ER08,Eradu,2008,Eradu_ER08_2008,2,g023,2.008
13,2,ER08,Eradu,2008,Eradu_ER08_2008,1,g143,1.905
1,2,ER08,Eradu,2008,Eradu_ER08_2008,1,g067,1.569
9,2,ER08,Eradu,2008,Eradu_ER08_2008,1,g145,1.808
8,2,ER08,Eradu,2008,Eradu_ER08_2008,1,g029,2.267
17,2,ER08,Eradu,2008,Eradu_ER08_2008,1,g101,1.309
28,2,ER08,Eradu,2008,Eradu_ER08_2008,1,g065,2.08
4,2,ER08,Eradu,2008,Eradu_ER08_2008,1,g114,1.567
21,2,ER08,Eradu,2008,Eradu_ER08_2008,1,g092,0.546
6,2,ER08,Eradu,2008,Eradu_ER08_2008,1,g073,1.848
20,2,ER08,Eradu,2008,Eradu_ER08_2008,1,g016,2.248
15,2,ER08,Eradu,2008,Eradu_ER08_2008,1,g036,1.207
18,2,ER08,Eradu,2008,Eradu_ER08_2008,1,g064,1.489
16,2,ER08,Eradu,2008,Eradu_ER08_2008,1,g085,1.397
12,2,ER08,Eradu,2008,Eradu_ER08_2008,1,g089,1.464
26,2,ER08,Eradu,2008,Eradu_ER08_2008,1,g134,2.588
14,2,ER08,Eradu,2008,Eradu_ER08_2008,1,g009,1.939
5,2,ER08,Eradu,2008,Eradu_ER08_2008,1,g149,2.004
23,2,ER08,Eradu,2008,Eradu_ER08_2008,1,g042,1.884
19,2,ER08,Eradu,2008,Eradu_ER08_2008,1,g075,1.372
2,2,ER08,Eradu,2008,Eradu_ER08_2008,1,g062,2.139
7,2,ER08,Eradu,2008,Eradu_ER08_2008,1,g068,1.815
27,2,ER08,Eradu,2008,Eradu_ER08_2008,1,g070,2.132
25,2,ER08,Eradu,2008,Eradu_ER08_2008,1,g110,2.904
24,2,ER08,Eradu,2008,Eradu_ER08_2008,1,g106,1.873
29,2,ER08,Eradu,2008,Eradu_ER08_2008,1,g010,2.304
10,2,ER08,Eradu,2008,Eradu_ER08_2008,1,g057,1.441
3,2,ER08,Eradu,2008,Eradu_ER08_2008,1,g022,1.624
11,2,ER08,Eradu,2008,Eradu_ER08_2008,1,g005,1.492
22,2,ER08,Eradu,2008,Eradu_ER08_2008,1,g141,1.983
13,10,ER08,Eradu,2008,Eradu_ER08_2008,2,g145,1.617
1,10,ER08,Eradu,2008,Eradu_ER08_2008,2,g150,1.576
9,10,ER08,Eradu,2008,Eradu_ER08_2008,2,g149,1.901
8,10,ER08,Eradu,2008,Eradu_ER08_2008,2,g054,2.1
17,10,ER08,Eradu,2008,Eradu_ER08_2008,2,g162,1.189
28,10,ER08,Eradu,2008,Eradu_ER08_2008,2,g013,2.153
4,10,ER08,Eradu,2008,Eradu_ER08_2008,2,g106,1.845
21,10,ER08,Eradu,2008,Eradu_ER08_2008,2,g048,1.504
6,10,ER08,Eradu,2008,Eradu_ER08_2008,2,g041,1.577
20,10,ER08,Eradu,2008,Eradu_ER08_2008,2,g155,2.181
15,10,ER08,Eradu,2008,Eradu_ER08_2008,2,g008,1.001
18,10,ER08,Eradu,2008,Eradu_ER08_2008,2,g148,1.572
16,10,ER08,Eradu,2008,Eradu_ER08_2008,2,g056,1.685
12,10,ER08,Eradu,2008,Eradu_ER08_2008,2,g003,1.419
26,10,ER08,Eradu,2008,Eradu_ER08_2008,2,g050,1.969
14,10,ER08,Eradu,2008,Eradu_ER08_2008,2,g114,1.396
5,10,ER08,Eradu,2008,Eradu_ER08_2008,2,g153,1.855
23,10,ER08,Eradu,2008,Eradu_ER08_2008,2,g042,1.647
19,10,ER08,Eradu,2008,Eradu_ER08_2008,2,g129,1.487
2,10,ER08,Eradu,2008,Eradu_ER08_2008,2,g128,1.708
7,10,ER08,Eradu,2008,Eradu_ER08_2008,2,g099,2.215
27,10,ER08,Eradu,2008,Eradu_ER08_2008,2,empty,NA
25,10,ER08,Eradu,2008,Eradu_ER08_2008,2,g107,1.964
24,10,ER08,Eradu,2008,Eradu_ER08_2008,2,g044,1.457
29,10,ER08,Eradu,2008,Eradu_ER08_2008,2,g068,1.667
10,10,ER08,Eradu,2008,Eradu_ER08_2008,2,g112,1.659
3,10,ER08,Eradu,2008,Eradu_ER08_2008,2,g140,1.612
11,10,ER08,Eradu,2008,Eradu_ER08_2008,2,g043,1.716
22,10,ER08,Eradu,2008,Eradu_ER08_2008,2,g032,1.488
13,9,ER08,Eradu,2008,Eradu_ER08_2008,2,g039,1.05
1,9,ER08,Eradu,2008,Eradu_ER08_2008,2,g110,2.067
9,9,ER08,Eradu,2008,Eradu_ER08_2008,2,g156,1.877
8,9,ER08,Eradu,2008,Eradu_ER08_2008,2,g101,1.497
17,9,ER08,Eradu,2008,Eradu_ER08_2008,2,g098,2.02
28,9,ER08,Eradu,2008,Eradu_ER08_2008,2,g015,1.819
4,9,ER08,Eradu,2008,Eradu_ER08_2008,2,g081,1.599
21,9,ER08,Eradu,2008,Eradu_ER08_2008,2,g141,1.577
6,9,ER08,Eradu,2008,Eradu_ER08_2008,2,g002,1.689
20,9,ER08,Eradu,2008,Eradu_ER08_2008,2,g006,1.731
15,9,ER08,Eradu,2008,Eradu_ER08_2008,2,g028,1.222
18,9,ER08,Eradu,2008,Eradu_ER08_2008,2,g080,1.056
16,9,ER08,Eradu,2008,Eradu_ER08_2008,2,g090,2.188
12,9,ER08,Eradu,2008,Eradu_ER08_2008,2,g092,0.583
26,9,ER08,Eradu,2008,Eradu_ER08_2008,2,empty,NA
14,9,ER08,Eradu,2008,Eradu_ER08_2008,2,g053,2.005
5,9,ER08,Eradu,2008,Eradu_ER08_2008,2,g144,1.984
23,9,ER08,Eradu,2008,Eradu_ER08_2008,2,g009,1.792
19,9,ER08,Eradu,2008,Eradu_ER08_2008,2,empty,NA
2,9,ER08,Eradu,2008,Eradu_ER08_2008,2,g122,1.376
7,9,ER08,Eradu,2008,Eradu_ER08_2008,2,g018,1.681
27,9,ER08,Eradu,2008,Eradu_ER08_2008,2,empty,NA
25,9,ER08,Eradu,2008,Eradu_ER08_2008,2,g047,1.347
24,9,ER08,Eradu,2008,Eradu_ER08_2008,2,g152,1.689
29,9,ER08,Eradu,2008,Eradu_ER08_2008,2,g113,1.246
10,9,ER08,Eradu,2008,Eradu_ER08_2008,2,g070,1.439
3,9,ER08,Eradu,2008,Eradu_ER08_2008,2,g108,1.76
11,9,ER08,Eradu,2008,Eradu_ER08_2008,2,g036,1.441
22,9,ER08,Eradu,2008,Eradu_ER08_2008,2,g030,1.68
13,3,ER08,Eradu,2008,Eradu_ER08_2008,1,g108,1.708
1,3,ER08,Eradu,2008,Eradu_ER08_2008,1,g049,1.286
9,3,ER08,Eradu,2008,Eradu_ER08_2008,1,g163,1.246
8,3,ER08,Eradu,2008,Eradu_ER08_2008,1,g078,1.755
17,3,ER08,Eradu,2008,Eradu_ER08_2008,1,g093,1.292
28,3,ER08,Eradu,2008,Eradu_ER08_2008,1,g072,2.059
4,3,ER08,Eradu,2008,Eradu_ER08_2008,1,g047,1.916
21,3,ER08,Eradu,2008,Eradu_ER08_2008,1,g138,1.728
6,3,ER08,Eradu,2008,Eradu_ER08_2008,1,g127,1.843
20,3,ER08,Eradu,2008,Eradu_ER08_2008,1,g147,2.564
15,3,ER08,Eradu,2008,Eradu_ER08_2008,1,g028,1.46
18,3,ER08,Eradu,2008,Eradu_ER08_2008,1,g082,2.259
16,3,ER08,Eradu,2008,Eradu_ER08_2008,1,g048,1.245
12,3,ER08,Eradu,2008,Eradu_ER08_2008,1,g152,1.7
26,3,ER08,Eradu,2008,Eradu_ER08_2008,1,g003,2.007
14,3,ER08,Eradu,2008,Eradu_ER08_2008,1,g018,1.785
5,3,ER08,Eradu,2008,Eradu_ER08_2008,1,g115,1.764
23,3,ER08,Eradu,2008,Eradu_ER08_2008,1,g113,1.804
19,3,ER08,Eradu,2008,Eradu_ER08_2008,1,g046,1.801
2,3,ER08,Eradu,2008,Eradu_ER08_2008,1,g129,1.532
7,3,ER08,Eradu,2008,Eradu_ER08_2008,1,g151,2.111
27,3,ER08,Eradu,2008,Eradu_ER08_2008,1,empty,NA
25,3,ER08,Eradu,2008,Eradu_ER08_2008,1,empty,NA
24,3,ER08,Eradu,2008,Eradu_ER08_2008,1,g019,1.916
29,3,ER08,Eradu,2008,Eradu_ER08_2008,1,g109,1.639
10,3,ER08,Eradu,2008,Eradu_ER08_2008,1,g031,1.799
3,3,ER08,Eradu,2008,Eradu_ER08_2008,1,g098,1.879
11,3,ER08,Eradu,2008,Eradu_ER08_2008,1,g040,1.769
22,3,ER08,Eradu,2008,Eradu_ER08_2008,1,g071,1.936
13,7,ER08,Eradu,2008,Eradu_ER08_2008,1,empty,NA
1,7,ER08,Eradu,2008,Eradu_ER08_2008,2,g005,1.563
9,7,ER08,Eradu,2008,Eradu_ER08_2008,2,g124,1.513
8,7,ER08,Eradu,2008,Eradu_ER08_2008,2,g017,0.881
17,7,ER08,Eradu,2008,Eradu_ER08_2008,2,g016,2.433
28,7,ER08,Eradu,2008,Eradu_ER08_2008,2,g131,1.785
4,7,ER08,Eradu,2008,Eradu_ER08_2008,2,g072,1.969
21,7,ER08,Eradu,2008,Eradu_ER08_2008,2,g055,1.624
6,7,ER08,Eradu,2008,Eradu_ER08_2008,2,g074,1.661
20,7,ER08,Eradu,2008,Eradu_ER08_2008,2,g136,1.841
15,7,ER08,Eradu,2008,Eradu_ER08_2008,2,empty,NA
18,7,ER08,Eradu,2008,Eradu_ER08_2008,2,g137,2.179
16,7,ER08,Eradu,2008,Eradu_ER08_2008,2,g045,1.357
12,7,ER08,Eradu,2008,Eradu_ER08_2008,2,g164,1.431
26,7,ER08,Eradu,2008,Eradu_ER08_2008,2,g121,1.385
14,7,ER08,Eradu,2008,Eradu_ER08_2008,2,empty,NA
5,7,ER08,Eradu,2008,Eradu_ER08_2008,2,g147,2.423
23,7,ER08,Eradu,2008,Eradu_ER08_2008,2,g123,1.377
19,7,ER08,Eradu,2008,Eradu_ER08_2008,2,g011,2.029
2,7,ER08,Eradu,2008,Eradu_ER08_2008,2,empty,NA
7,7,ER08,Eradu,2008,Eradu_ER08_2008,2,g151,1.613
27,7,ER08,Eradu,2008,Eradu_ER08_2008,2,empty,NA
25,7,ER08,Eradu,2008,Eradu_ER08_2008,2,g161,1.753
24,7,ER08,Eradu,2008,Eradu_ER08_2008,2,g027,1.712
29,7,ER08,Eradu,2008,Eradu_ER08_2008,2,g079,2.397
10,7,ER08,Eradu,2008,Eradu_ER08_2008,2,g095,1.355
3,7,ER08,Eradu,2008,Eradu_ER08_2008,2,g052,1.868
11,7,ER08,Eradu,2008,Eradu_ER08_2008,2,g010,2.103
22,7,ER08,Eradu,2008,Eradu_ER08_2008,2,g073,1.461
13,5,ER08,Eradu,2008,Eradu_ER08_2008,1,g007,1.372
1,5,ER08,Eradu,2008,Eradu_ER08_2008,1,g117,1.23
9,5,ER08,Eradu,2008,Eradu_ER08_2008,1,g081,1.549
8,5,ER08,Eradu,2008,Eradu_ER08_2008,1,g088,1.805
17,5,ER08,Eradu,2008,Eradu_ER08_2008,1,g084,1.399
28,5,ER08,Eradu,2008,Eradu_ER08_2008,1,g130,1.316
4,5,ER08,Eradu,2008,Eradu_ER08_2008,1,g164,1.198
21,5,ER08,Eradu,2008,Eradu_ER08_2008,1,g006,1.959
6,5,ER08,Eradu,2008,Eradu_ER08_2008,1,g136,1.951
20,5,ER08,Eradu,2008,Eradu_ER08_2008,1,g055,2.252
15,5,ER08,Eradu,2008,Eradu_ER08_2008,1,g013,1.703
18,5,ER08,Eradu,2008,Eradu_ER08_2008,1,g066,1.316
16,5,ER08,Eradu,2008,Eradu_ER08_2008,1,g140,1.679
12,5,ER08,Eradu,2008,Eradu_ER08_2008,1,g144,2.04
26,5,ER08,Eradu,2008,Eradu_ER08_2008,1,g023,2.065
14,5,ER08,Eradu,2008,Eradu_ER08_2008,1,g083,1.397
5,5,ER08,Eradu,2008,Eradu_ER08_2008,1,empty,NA
23,5,ER08,Eradu,2008,Eradu_ER08_2008,1,g041,1.322
19,5,ER08,Eradu,2008,Eradu_ER08_2008,1,g091,1.649
2,5,ER08,Eradu,2008,Eradu_ER08_2008,1,g099,2.023
7,5,ER08,Eradu,2008,Eradu_ER08_2008,1,g160,1.166
27,5,ER08,Eradu,2008,Eradu_ER08_2008,1,g079,2.224
25,5,ER08,Eradu,2008,Eradu_ER08_2008,1,g158,1.116
24,5,ER08,Eradu,2008,Eradu_ER08_2008,1,g012,1.573
29,5,ER08,Eradu,2008,Eradu_ER08_2008,1,g155,2.188
10,5,ER08,Eradu,2008,Eradu_ER08_2008,1,g116,1.56
3,5,ER08,Eradu,2008,Eradu_ER08_2008,1,empty,NA
11,5,ER08,Eradu,2008,Eradu_ER08_2008,1,g104,1.705
22,5,ER08,Eradu,2008,Eradu_ER08_2008,1,g121,1.524
13,11,ER08,Eradu,2008,Eradu_ER08_2008,2,g147,1.652
1,11,ER08,Eradu,2008,Eradu_ER08_2008,2,g138,1.096
9,11,ER08,Eradu,2008,Eradu_ER08_2008,2,g087,1.367
8,11,ER08,Eradu,2008,Eradu_ER08_2008,2,g049,1.7
17,11,ER08,Eradu,2008,Eradu_ER08_2008,2,g022,1.723
28,11,ER08,Eradu,2008,Eradu_ER08_2008,2,g016,1.881
4,11,ER08,Eradu,2008,Eradu_ER08_2008,2,g115,1.775
21,11,ER08,Eradu,2008,Eradu_ER08_2008,2,g012,1.821
6,11,ER08,Eradu,2008,Eradu_ER08_2008,2,g082,1.748
20,11,ER08,Eradu,2008,Eradu_ER08_2008,2,g154,1.781
15,11,ER08,Eradu,2008,Eradu_ER08_2008,2,g007,1.527
18,11,ER08,Eradu,2008,Eradu_ER08_2008,2,g033,1.463
16,11,ER08,Eradu,2008,Eradu_ER08_2008,2,g021,1.66
12,11,ER08,Eradu,2008,Eradu_ER08_2008,2,g078,1.52
26,11,ER08,Eradu,2008,Eradu_ER08_2008,2,g117,1.444
14,11,ER08,Eradu,2008,Eradu_ER08_2008,2,g061,0.887
5,11,ER08,Eradu,2008,Eradu_ER08_2008,2,g116,1.576
23,11,ER08,Eradu,2008,Eradu_ER08_2008,2,g031,1.415
19,11,ER08,Eradu,2008,Eradu_ER08_2008,2,g139,1.595
2,11,ER08,Eradu,2008,Eradu_ER08_2008,2,empty,NA
7,11,ER08,Eradu,2008,Eradu_ER08_2008,2,g025,1.311
27,11,ER08,Eradu,2008,Eradu_ER08_2008,2,g146,1.411
25,11,ER08,Eradu,2008,Eradu_ER08_2008,2,g143,2.052
24,11,ER08,Eradu,2008,Eradu_ER08_2008,2,empty,NA
29,11,ER08,Eradu,2008,Eradu_ER08_2008,2,g040,1.533
10,11,ER08,Eradu,2008,Eradu_ER08_2008,2,g119,1.931
3,11,ER08,Eradu,2008,Eradu_ER08_2008,2,g089,1.668
11,11,ER08,Eradu,2008,Eradu_ER08_2008,2,g076,1.984
22,11,ER08,Eradu,2008,Eradu_ER08_2008,2,g060,1.676
13,1,ER08,Eradu,2008,Eradu_ER08_2008,1,g135,1.927
1,1,ER08,Eradu,2008,Eradu_ER08_2008,1,g128,1.717
9,1,ER08,Eradu,2008,Eradu_ER08_2008,1,g074,1.788
8,1,ER08,Eradu,2008,Eradu_ER08_2008,1,g080,1.377
17,1,ER08,Eradu,2008,Eradu_ER08_2008,1,g053,2.467
28,1,ER08,Eradu,2008,Eradu_ER08_2008,1,g021,1.913
4,1,ER08,Eradu,2008,Eradu_ER08_2008,1,g032,1.484
21,1,ER08,Eradu,2008,Eradu_ER08_2008,1,g008,1.445
6,1,ER08,Eradu,2008,Eradu_ER08_2008,1,g094,1.944
20,1,ER08,Eradu,2008,Eradu_ER08_2008,1,g107,1.673
15,1,ER08,Eradu,2008,Eradu_ER08_2008,1,g027,2.149
18,1,ER08,Eradu,2008,Eradu_ER08_2008,1,g016,2.252
16,1,ER08,Eradu,2008,Eradu_ER08_2008,1,g024,2.035
12,1,ER08,Eradu,2008,Eradu_ER08_2008,1,g045,1.153
26,1,ER08,Eradu,2008,Eradu_ER08_2008,1,g123,2.757
14,1,ER08,Eradu,2008,Eradu_ER08_2008,1,g039,1.416
5,1,ER08,Eradu,2008,Eradu_ER08_2008,1,g058,1.583
23,1,ER08,Eradu,2008,Eradu_ER08_2008,1,g147,1.98
19,1,ER08,Eradu,2008,Eradu_ER08_2008,1,g077,1.867
2,1,ER08,Eradu,2008,Eradu_ER08_2008,1,g090,2.864
7,1,ER08,Eradu,2008,Eradu_ER08_2008,1,g044,1.745
27,1,ER08,Eradu,2008,Eradu_ER08_2008,1,empty,NA
25,1,ER08,Eradu,2008,Eradu_ER08_2008,1,g154,1.727
24,1,ER08,Eradu,2008,Eradu_ER08_2008,1,g150,1.615
29,1,ER08,Eradu,2008,Eradu_ER08_2008,1,g132,1.432
10,1,ER08,Eradu,2008,Eradu_ER08_2008,1,g103,2.043
3,1,ER08,Eradu,2008,Eradu_ER08_2008,1,g069,1.787
11,1,ER08,Eradu,2008,Eradu_ER08_2008,1,g112,2.077
22,1,ER08,Eradu,2008,Eradu_ER08_2008,1,empty,NA
13,6,ER08,Eradu,2008,Eradu_ER08_2008,1,g011,2.096
1,6,ER08,Eradu,2008,Eradu_ER08_2008,1,g054,1.669
9,6,ER08,Eradu,2008,Eradu_ER08_2008,1,g035,1.545
8,6,ER08,Eradu,2008,Eradu_ER08_2008,1,g161,1.719
17,6,ER08,Eradu,2008,Eradu_ER08_2008,1,g156,1.588
28,6,ER08,Eradu,2008,Eradu_ER08_2008,1,g015,1.883
4,6,ER08,Eradu,2008,Eradu_ER08_2008,1,g125,1.672
21,6,ER08,Eradu,2008,Eradu_ER08_2008,1,g131,1.76
6,6,ER08,Eradu,2008,Eradu_ER08_2008,1,g157,1.501
20,6,ER08,Eradu,2008,Eradu_ER08_2008,1,g124,1.699
15,6,ER08,Eradu,2008,Eradu_ER08_2008,1,g162,1.101
18,6,ER08,Eradu,2008,Eradu_ER08_2008,1,g126,1.587
16,6,ER08,Eradu,2008,Eradu_ER08_2008,1,g076,1.86
12,6,ER08,Eradu,2008,Eradu_ER08_2008,1,g122,1.491
26,6,ER08,Eradu,2008,Eradu_ER08_2008,1,g052,1.976
14,6,ER08,Eradu,2008,Eradu_ER08_2008,1,g050,1.632
5,6,ER08,Eradu,2008,Eradu_ER08_2008,1,g014,2.295
23,6,ER08,Eradu,2008,Eradu_ER08_2008,1,g030,1.715
19,6,ER08,Eradu,2008,Eradu_ER08_2008,1,g063,1.503
2,6,ER08,Eradu,2008,Eradu_ER08_2008,1,empty,NA
7,6,ER08,Eradu,2008,Eradu_ER08_2008,1,g017,0.869
27,6,ER08,Eradu,2008,Eradu_ER08_2008,1,g118,1.841
25,6,ER08,Eradu,2008,Eradu_ER08_2008,1,g119,2.135
24,6,ER08,Eradu,2008,Eradu_ER08_2008,1,g061,0.889
29,6,ER08,Eradu,2008,Eradu_ER08_2008,1,g153,1.668
10,6,ER08,Eradu,2008,Eradu_ER08_2008,1,g060,1.7
3,6,ER08,Eradu,2008,Eradu_ER08_2008,1,empty,NA
11,6,ER08,Eradu,2008,Eradu_ER08_2008,1,g146,1.857
22,6,ER08,Eradu,2008,Eradu_ER08_2008,1,g139,1.457
13,12,ER08,Eradu,2008,Eradu_ER08_2008,2,g046,2.036
1,12,ER08,Eradu,2008,Eradu_ER08_2008,2,g029,1.711
9,12,ER08,Eradu,2008,Eradu_ER08_2008,2,g006,2.531
8,12,ER08,Eradu,2008,Eradu_ER08_2008,2,g001,2.629
17,12,ER08,Eradu,2008,Eradu_ER08_2008,2,g063,1.599
28,12,ER08,Eradu,2008,Eradu_ER08_2008,2,g157,1.399
4,12,ER08,Eradu,2008,Eradu_ER08_2008,2,g132,1.924
21,12,ER08,Eradu,2008,Eradu_ER08_2008,2,g077,1.943
6,12,ER08,Eradu,2008,Eradu_ER08_2008,2,g097,1.821
20,12,ER08,Eradu,2008,Eradu_ER08_2008,2,g083,1.56
15,12,ER08,Eradu,2008,Eradu_ER08_2008,2,g091,2.027
18,12,ER08,Eradu,2008,Eradu_ER08_2008,2,g104,1.688
16,12,ER08,Eradu,2008,Eradu_ER08_2008,2,g064,1.74
12,12,ER08,Eradu,2008,Eradu_ER08_2008,2,g038,0.8
26,12,ER08,Eradu,2008,Eradu_ER08_2008,2,g126,1.431
14,12,ER08,Eradu,2008,Eradu_ER08_2008,2,g109,1.585
5,12,ER08,Eradu,2008,Eradu_ER08_2008,2,g071,1.132
23,12,ER08,Eradu,2008,Eradu_ER08_2008,2,g110,2.007
19,12,ER08,Eradu,2008,Eradu_ER08_2008,2,g159,0.886
2,12,ER08,Eradu,2008,Eradu_ER08_2008,2,g086,0.834
7,12,ER08,Eradu,2008,Eradu_ER08_2008,2,g075,1.239
27,12,ER08,Eradu,2008,Eradu_ER08_2008,2,g088,1.333
25,12,ER08,Eradu,2008,Eradu_ER08_2008,2,g035,1.599
24,12,ER08,Eradu,2008,Eradu_ER08_2008,2,g024,1.864
29,12,ER08,Eradu,2008,Eradu_ER08_2008,2,g059,1.3
10,12,ER08,Eradu,2008,Eradu_ER08_2008,2,g130,1.423
3,12,ER08,Eradu,2008,Eradu_ER08_2008,2,g057,1.265
11,12,ER08,Eradu,2008,Eradu_ER08_2008,2,g096,1.453
22,12,ER08,Eradu,2008,Eradu_ER08_2008,2,g125,1.575
4,8,HIR08,Horsham,2008,Horsham_HIR08_2008,2,g142,1.724
15,8,HIR08,Horsham,2008,Horsham_HIR08_2008,2,g077,0.691
1,8,HIR08,Horsham,2008,Horsham_HIR08_2008,2,g008,0.968
25,8,HIR08,Horsham,2008,Horsham_HIR08_2008,2,g153,1.065
7,8,HIR08,Horsham,2008,Horsham_HIR08_2008,2,g089,0.959
18,8,HIR08,Horsham,2008,Horsham_HIR08_2008,2,g050,0.821
24,8,HIR08,Horsham,2008,Horsham_HIR08_2008,2,g087,0.878
21,8,HIR08,Horsham,2008,Horsham_HIR08_2008,2,g107,0.48
11,8,HIR08,Horsham,2008,Horsham_HIR08_2008,2,g002,1.098
14,8,HIR08,Horsham,2008,Horsham_HIR08_2008,2,g103,1
9,8,HIR08,Horsham,2008,Horsham_HIR08_2008,2,g083,0.984
22,8,HIR08,Horsham,2008,Horsham_HIR08_2008,2,g058,1.333
3,8,HIR08,Horsham,2008,Horsham_HIR08_2008,2,g095,1.098
5,8,HIR08,Horsham,2008,Horsham_HIR08_2008,2,g094,1.041
20,8,HIR08,Horsham,2008,Horsham_HIR08_2008,2,g052,1.016
8,8,HIR08,Horsham,2008,Horsham_HIR08_2008,2,g092,0.171
12,8,HIR08,Horsham,2008,Horsham_HIR08_2008,2,g034,0.602
26,8,HIR08,Horsham,2008,Horsham_HIR08_2008,2,g076,1.293
17,8,HIR08,Horsham,2008,Horsham_HIR08_2008,2,g067,1.016
13,8,HIR08,Horsham,2008,Horsham_HIR08_2008,2,g031,1.106
6,8,HIR08,Horsham,2008,Horsham_HIR08_2008,2,g102,0.65
19,8,HIR08,Horsham,2008,Horsham_HIR08_2008,2,g110,1.529
2,8,HIR08,Horsham,2008,Horsham_HIR08_2008,2,g070,0.366
16,8,HIR08,Horsham,2008,Horsham_HIR08_2008,2,g022,0.683
10,8,HIR08,Horsham,2008,Horsham_HIR08_2008,2,g114,1.325
23,8,HIR08,Horsham,2008,Horsham_HIR08_2008,2,g051,0.512
